NH3 (ppm),H2S (ppm),eCO2 (ppm),TVOC (ppb),Humidity (%),Temperature (°C),Motion Events (Last 1 Hour),User Rating
20.981093388113024,1.8048536340314005,604.5103012096134,244.97162338650952,51.171411922908234,26.72905753618926,10,3
5.945802744853457,0.6067025567437195,1053.9248782360228,198.27462434952437,54.255009219059204,32.32892300691293,1,2
24.26705917925296,1.2829846143515988,438.9333245546172,125.83950824651896,79.80949053389573,25.166648222349906,0,4
11.4252086607019,1.2242281291054196,1060.718822551982,127.76994827161577,71.21707318179529,21.94209601526576,7,4
23.4114398628417,0.6740927510202395,1054.2093699483628,152.5198606343729,65.41167336266528,30.90611558951231,6,2
7.131569495113517,1.572958152096262,993.5918746884688,315.3820885349264,58.2565621396304,26.940075418527822,15,4
21.36900558958067,1.0197920332022807,583.8216263475035,153.48032768235032,62.11763938946193,22.45700583486562,13,4
10.226509836887878,1.6319572888855136,1124.3446936011565,150.72760282960837,56.99272842287578,20.05974781130279,3,3
21.038382395684735,1.1341200088456989,455.6815092358396,392.6234804521364,59.24388873206824,25.52347518786414,15,2
12.363114807255757,0.6683517603990731,688.763619105423,221.98250839787323,75.36414735773744,25.002722517075618,10,5
10.545554549353271,0.828937709833183,841.3000610616799,187.58149188355492,51.320530584801745,22.541181532898435,9,4
11.649987453592768,0.8815311778005823,635.5781256471125,96.64235322957884,57.315042913960816,30.976912853353163,9,4
11.779063125951447,0.24929417409992488,639.4939563136343,268.57360564902905,75.0904509727922,28.464942876594435,6,4
9.221117785337011,0.5278520232402047,685.867116759832,236.77371173232228,51.91648660647465,21.575322829945268,5,4
15.425324771248876,0.5190586056198945,713.3566369880039,115.2578565269678,62.74780653129542,21.83067041849511,8,5
5.3218942301444905,1.6831746237347716,495.8072378733642,334.4108035980273,62.25310667653397,34.1129411327926,2,3
18.332009580932386,1.6140178520348456,850.477227850324,111.93470902090135,67.11267586105619,23.203576843020095,6,3
24.819366735581887,0.9942460043531038,441.3565041770222,393.4865618465132,79.69656589525215,34.204795392809295,3,5
24.28673044969838,1.9035999462634936,993.8425821156089,373.59917432168044,64.56539928235541,24.893863063159994,5,1
17.34196032113668,1.2678696423309768,526.4072631343236,269.7087813819072,78.65711029962787,21.84120581810456,6,2
15.522614122942489,1.317121421908383,439.53433916504775,245.04892572075383,57.11930925332065,34.20886218852594,4,2
24.987006009444002,0.5903701288739311,590.7060121354064,419.1970287044838,71.05489432318396,31.98479796140914,3,2
17.242033546606024,0.42298983299812376,679.8498759423321,313.19247011219034,76.31272019045029,21.719060730807282,7,4
15.733861395114772,1.2941199748765575,1083.7778252584321,346.3432681870217,66.88735987971882,33.74128429012573,6,2
5.495472954155007,0.8230994070302281,1039.8122945960508,77.34987945690156,56.18032873992201,22.52543216509707,2,4
22.989581251184312,0.7370124267717221,945.575800513632,146.25918263981464,59.92094443505407,23.117483313764158,10,3
15.275535992490441,1.1456778805034975,742.8575533387918,112.84825680686863,77.37575327709361,32.401085983166894,3,4
19.506208441133666,1.7140207505989435,1194.9562631093,375.1052703050798,56.92815268988478,25.725209731070127,11,2
13.348715132675279,0.5456675492136122,559.5057056410762,343.99939606438795,55.8939197341784,32.23321548192197,0,3
19.597578077599522,0.2804029909339883,504.6679610068942,62.97759409089896,78.80208022289139,30.486433954259077,14,5
12.478320544371336,1.6781861065344832,667.9724495264459,395.3848864374042,70.49336067530393,32.58042774405382,14,4
18.605640593531824,0.9053270597956885,697.9706615935592,302.07524361856355,64.84955942328013,22.713056797204718,3,3
11.104976858090618,0.18850092814380592,639.8173633112547,309.6050054617801,75.33776121339731,31.05994428890571,8,4
12.966201140267666,1.1648718030733183,848.3692410380892,233.21568302247132,65.42473557485619,30.410106419648358,6,3
5.067247566458732,0.467444324426012,597.8968711462319,443.12608178209746,79.58299393263113,23.219773150242336,4,5
7.46469336019608,1.255165330090472,1033.595058137926,251.64941712601922,57.345043497595285,34.33805555624956,6,5
6.100787874591473,0.2514839916476276,488.60214448836894,132.10216978457112,56.89675190699402,34.857657365486915,7,4
24.03719430173288,1.704313387611164,706.6801978688982,156.87030886838465,50.49765477140142,32.513950331780826,9,2
6.961748092814721,0.6219002580521577,490.1559819894307,216.48412401723374,56.90966089643781,33.05919653773747,9,4
13.312166277612471,0.42708888104366094,545.7604874772494,145.2242245784187,62.34050235500739,28.30661115704698,6,3
