NH3 (ppm),H2S (ppm),eCO2 (ppm),TVOC (ppb),Humidity (%),Temperature (°C),Motion Events (Last 1 Hour),User Rating
8.230017977771965,1.6930436654559187,409.9323743268796,290.9069104533081,61.63643055667105,22.367503344321047,11,5
21.715326601151443,0.6811169335209113,1120.9623841413895,168.9664600867532,55.69119550866173,23.132106511377387,5,5
24.36358993948913,1.6022080578875513,608.0656116811176,65.68189981803908,69.31444642720363,32.872248062330286,8,3
17.081380778921734,1.6652191845045021,844.6924759890326,211.59266488030687,76.03070479072217,20.558517256655577,10,5
20.416229443708218,0.23619201634821244,1170.7761617283395,392.3771174090918,74.40798780837105,21.376221600317372,6,2
23.707581251908195,0.3088039789282566,460.8497692784138,295.6354520233108,74.63302828705815,24.138875339509877,5,4
17.883561803387547,1.426329906097798,825.5457973227019,308.7436664438442,65.60855778344647,32.39084738962749,9,3
8.004478521866238,1.6800745756148223,1019.5615055960632,146.48080459629585,62.8894814699097,27.751923245077855,13,4
12.13316611170856,1.2059952247695425,440.34298938041417,190.64180788277483,76.62067302741768,32.34247356946656,7,4
5.289356348166305,1.1075913787636684,857.7491347063707,256.5908807337704,67.04323859758179,24.23209749386563,7,4
11.041575985469937,1.791121645744824,1053.1381466420623,454.1284181913771,65.8578048234875,30.587878693549712,0,1
22.534348016237495,1.760375397830174,758.7670485219423,54.72527569338795,53.02347355099474,31.40642884198035,2,1
7.6740536421934,0.6166253060771731,837.9319249904231,224.7552253596088,56.88925677862274,22.401646783675716,2,4
5.782247693237254,1.227305428849817,646.8976939503807,69.02350589577944,57.57755521797753,21.335146387694266,3,5
8.65600060491262,1.1334668608560434,793.2095134798435,185.29060943827358,59.624465574247864,22.166212856821318,7,1
7.8704746016513365,1.1231725037773292,991.5244311385047,493.75058893011857,59.425329892758796,29.648632264651702,3,3
17.8533356624632,1.8128907769348415,624.4025151499353,297.87037228125905,61.60725704621339,25.250048342366544,2,4
15.640756981668309,1.5730327629322756,889.2397786591741,242.34520986200982,79.58110537208908,26.68003663271311,12,4
11.789380444394093,1.7308805587769345,942.7886990848539,259.6930315046902,64.75001241055541,28.394761934987848,14,4
18.46065098736195,0.3062763105145464,857.7281442107545,447.74852138071685,78.52503527119474,33.00284877182885,7,3
23.260644479768658,1.819091329891044,480.1806654634989,395.59924932293967,76.49904156930724,25.75429493720075,9,3
22.13344183908835,1.3262351793080571,1156.357610906616,67.47689546501832,59.903280707429936,22.849591710644386,15,4
7.242385003253977,1.6166904767843238,716.676031471046,159.21592276720304,73.10333823775261,26.56143050505561,3,4
19.487349706672553,1.1082220033315944,995.1089520616578,448.52758539923406,61.50436015453735,34.94474840658874,12,1
14.111335639802176,0.11505078654307371,515.4906472128082,322.77444237822147,53.44100543286994,30.13877565220136,7,3
7.085328797802212,0.9878825574023535,656.127280891172,366.04130652110393,70.87616380319628,23.136361567904927,10,2
10.395921157847283,1.984481069864982,587.5856600740129,388.7748221343108,65.30469299038714,21.16366557138741,2,3
17.101790370810768,1.5768846027259555,446.78356128174244,256.1412411574536,63.94062578940168,26.821671879973735,1,3
14.838560480782586,1.3510892178977842,656.0859754784509,401.86349451248014,71.55792316186411,30.342312667847793,12,3
13.464430471016813,1.9693612504020457,680.5325665301516,52.79173827865311,77.28133654222611,28.104669496746002,2,4
18.103886478476426,1.0866940358368988,912.6696260587231,415.0821781214653,57.83303055010698,31.69061458930946,7,1
6.052087471543366,1.1326587985522083,966.8060228106356,358.1598496826157,51.17066044118493,30.19625207434823,7,2
15.129905479431487,0.282476780916623,789.0857303536266,129.00701334052414,65.38777613993582,33.07290462585218,15,1
13.65505125344505,0.9063852757756654,496.7491801097162,237.52946415920465,74.56998646429957,33.286387789567556,13,5
9.166427700069715,1.1014836226826008,1032.553557329892,415.25889344525837,65.29782827512344,25.951651406715712,8,3
18.64305538497983,1.2276771459996731,540.6492495516352,138.49614055282763,72.4601711199312,27.338463409510254,11,5
20.679444211289475,1.7507453006251896,870.3223371389472,278.55953247935577,78.15395488295576,27.629637172819518,6,2
5.176180147870326,0.857310766314026,1175.5365842652573,182.51971409924718,66.19368417264049,22.224430767191127,0,5
20.534636305744257,1.038263490878077,799.3903238953626,94.74913277395169,74.34014119348123,22.96023951429046,5,4
19.45454556089254,0.6540910999733811,555.1440355914705,288.2504371974828,56.13331892505936,33.49236843276157,15,1
7.751329663138611,0.9956561787487282,1112.8480060874388,263.82979965323386,75.02018726285391,20.925345757051048,4,4
13.977784320446325,1.3262189978558776,931.6649756120605,335.6364458638627,68.95562425885595,28.32110978953382,4,2
9.862238741830458,0.8605076296552848,665.5974154241355,351.7920388433572,73.87198670286325,29.166675524761608,0,3
13.966451910995424,1.0010588920348513,419.2831746389306,150.83964059183182,51.13446538674215,26.508400071518487,15,5
14.208345404483754,1.0354602314327503,1012.3965557772283,485.6445777045126,54.19135450201396,27.18467104847528,1,1
9.897120314262537,0.443848869358497,416.10011495715423,439.40171415474265,70.64783575069723,20.84739937414438,14,2
18.128874803679338,0.649923032602506,603.6743550685633,99.26655991974903,50.49546835456283,31.07971947157816,8,3
13.487440521072694,0.7978928342054676,1117.237539897571,154.77937159501892,67.25614590992123,23.531527066381162,5,4
7.109867885235057,1.6384287721810535,942.5183778407978,102.80787801912658,67.82800733111681,21.34138176310036,6,5
19.00128344986401,1.4910457451174097,1147.132240229313,102.94921564557674,61.752124727291516,33.54351719745283,6,5
6.442954161296979,0.4497703513135397,820.865930693469,282.2418014508046,54.828900934761656,21.245269986437997,3,4
11.347300126175474,1.7516409063185088,942.370059006025,348.75425199412,76.32974880447085,34.952579404417776,7,3
15.741303201685724,1.409765761935247,674.9653389453853,248.9773053562216,64.01098477852477,25.79409061779748,2,3
19.377868106260767,0.3897385725080934,689.1188048419169,494.6010237476949,67.50260981969956,26.500683794298034,10,3
15.765858709302393,0.13097693049674144,742.5758551197179,197.28160541813017,71.8426807669512,33.10571330204145,12,4
22.82954764714573,1.9201313256600911,789.6632289209388,461.5386905159548,61.568586718007516,29.813728618818025,11,2
7.623702078415972,1.160813125270436,793.8188119907993,477.3821108189279,58.45813842018189,20.77503600043152,5,4
18.015754644114438,0.38758036220580716,986.6863836411502,415.6709116385858,63.707831044714666,29.720321987951536,9,2
6.133126082635975,0.7393722813622393,1143.4258080089403,450.7582815072829,75.79255419384835,28.441593723942695,11,2
5.637180728115361,0.31337407910149095,1017.2064267744166,320.2220207211745,77.62998820751301,26.488900161351022,8,5
18.34948371996258,0.5159892915057168,911.2962497768724,309.67483201433043,70.83209604965597,21.408021353727822,6,1
24.878157731010276,1.4515936559242495,932.1718477191636,459.746509543217,54.92000514657224,27.22941773335159,0,1
22.861198248721145,1.0279878641974665,537.2431282999245,406.33827490014414,57.8574589190922,34.218138933961946,1,1
17.954181495804598,0.8141310181312345,934.2121497438942,81.74340743035442,72.70254456460194,25.755372907933207,13,5
16.564132826432584,0.9932117889776237,846.5267554977385,231.86090479137172,66.61511686764061,29.83020987160745,5,1
10.076585047188933,1.9330477459249358,591.3298385649296,176.64243606050314,52.21094212490692,20.194652432249885,12,4
14.182169880765061,1.444875202648778,606.4058937423158,474.75590618971046,71.64365524688338,20.68007398056961,10,4
11.75655258335417,1.107499263575892,1188.7278916146317,302.9968775884964,73.45645861498596,22.179128392626808,2,4
15.093693292162717,0.1273293315768472,942.899017200099,213.2580777566085,70.34224046148398,29.819048483334484,8,4
24.696560119515645,1.9000118169321036,619.4705692448949,189.55430318283106,79.66222971879574,25.5342209937819,6,3
21.539576549680618,1.1669491753633952,1091.586364827109,498.01735340085224,51.982871813157246,32.08818068009296,11,1
7.2560670451640625,1.0992122275033172,793.1852768538557,73.28821598914351,52.12727179459903,21.82661178521695,10,5
22.38472047998264,0.5458039940732551,435.7557801344688,256.2862298450183,62.07322889784989,26.808257198997822,4,3
22.762226154476217,1.9210099383411645,717.6593827014519,138.09334168300416,62.78456361892689,32.204929227568556,6,2
5.826222840819515,1.6116738448064512,1048.6650454970604,341.3579338855048,66.69998188410906,31.028549831036557,9,3
14.434508051376023,1.7626717325428083,1042.6041570664288,452.6266044717033,79.26444479987447,20.334264157259433,13,5
8.511537305170968,1.7559247101191964,493.52887136574566,120.68070501584842,75.7431226280209,25.999677816986964,6,5
23.83901807322735,0.4796382285989206,765.4459228504315,255.12490128300055,76.31131628406621,28.174694840450854,5,3
20.0011776849095,0.3148641761363846,878.926739349364,433.5847952186143,67.5007091141668,30.868535144210156,0,1
