NH3 (ppm),H2S (ppm),eCO2 (ppm),TVOC (ppb),Humidity (%),Temperature (°C),Motion Events (Last 1 Hour),User Rating
12.02630546488785,1.2116318815098541,753.3395994265466,368.45124889442394,64.86386034179093,21.27391600419066,9,4
10.395344461693352,1.6120824557088365,426.58987656467355,470.7856954715013,72.57527728448564,28.98285107568822,14,4
13.46716054701572,0.4527910815854086,1156.837591765896,243.35029171124324,63.89411357807712,22.718440142456434,13,2
7.541425195870774,1.3079001537453903,1077.4365007390506,449.0182754217131,69.48370989230861,23.667953247455078,11,4
6.090995830665453,0.22638937697904649,434.04947084148375,280.5797401717325,78.9649837938178,25.30701541366812,2,2
10.816615336753552,0.5469999761135723,471.81074781822815,209.61619068117642,66.62745718695379,24.050607355935597,1,4
22.969914067811356,1.801142803209229,671.9928956070048,395.33834615735645,75.6543937754972,29.304118047863575,3,2
9.995271297971955,1.8252365188906674,714.2287347491306,397.7278786419997,55.15442753649175,30.605297240367705,3,2
15.023027671807483,0.9676448128756396,410.47392086917,222.3085531651686,76.50323326939355,27.480675467772677,13,5
9.140503625279324,1.3775962522061425,765.8738447672324,126.12174847452144,67.83702688976918,26.287285915197064,0,4
12.590936722107832,0.19346454515247985,980.5267171826883,180.04592758030614,65.36964791174458,30.135081456005263,5,3
7.873522343179394,1.8943140397076101,1115.0183820454845,430.3457196839443,52.79697688541481,23.80821090298394,10,2
22.96062938955395,0.916155126316707,948.6631293164525,249.53686590936337,64.00687236553492,25.45837462666779,0,2
7.5710046248569185,1.6298492616604543,550.5250281336782,425.9341683535664,54.36796695723269,23.863711313379177,7,3
17.584575779790978,0.18666430662926592,966.408611677781,491.6417274117363,70.60710864681835,23.214978962047354,8,3
8.427920817803516,1.248127078405439,682.1094233783587,327.6711271502824,55.635489481550394,28.99171796434068,10,5
19.61665795917548,1.7322335808863938,776.1241188941177,455.08930476694775,65.65458418242649,23.169755127973175,1,4
22.362436133483946,0.6884270965890177,689.0796927597078,104.57538588450807,62.45382855842079,24.159238112898407,3,3
10.11551632780315,0.31304315525966997,503.1947445494631,141.42894634358572,79.72577792640087,32.19792231631504,15,5
20.358818645630844,0.31941913671955646,1123.7575863022587,143.4927487127291,72.4243777081056,20.60585350281223,8,3
9.076629116223888,1.2054101640336898,1020.8546007798094,154.78244054168343,59.48541339245783,26.093825340695183,14,4
8.166190627678203,1.671789934486192,430.9351470883074,133.99424515502187,58.25883012467419,28.387379791334105,4,4
21.452011213193167,0.6686714333177934,614.7122182942685,250.7861437456119,74.88213519020323,33.92718684421419,1,2
23.235232828269766,0.9506711877003271,849.1957141873171,367.9656998062454,73.52089740137099,22.744749647302086,9,3
15.344472302325002,0.6021713121952372,1048.463351985537,312.2875592813332,57.67501900644926,30.222575023016404,2,2
14.81309804905842,0.758444284311391,927.1172760283827,149.7592387331557,58.66804517383347,31.871106596339537,2,2
5.027764830194554,1.6157544425233041,1186.2640638656726,266.5791793205217,57.665135221282014,34.077650941043245,8,2
8.911780085790912,0.69386280321003,1144.6899573375879,140.21832877401425,52.13835309062938,32.43144869012819,7,3
17.53997790463915,0.23424155458720056,559.1326213303532,166.5076003899685,79.98037240857076,29.870281711809785,5,5
8.114154714987738,1.6110129208128623,590.9610425202297,308.9210495006415,76.38843769988577,23.068466500849958,12,5
12.129623173211021,0.29255716058030734,1066.7932513404194,54.93824888575963,63.79388183265196,23.852430444911555,10,5
6.681793035733891,0.5627530049466826,1023.3942351117969,260.8380046142545,60.47206665791581,27.040421901573577,0,3
21.99824691774522,1.7083478585451801,1020.434523378355,138.8878000311144,66.3481061714518,21.935913632026775,7,3
21.281382957862427,1.1758812526183837,1060.4147848046805,392.78678258410037,54.88700279656091,22.8218271924365,1,1
11.135614143296204,1.3324163361521644,527.018722029051,369.20485729824856,50.321393287959204,34.457298380925224,15,3
11.981557979373495,1.305836109137669,1070.242653236263,335.39931158249476,51.67564243504775,26.502582333288515,0,1
16.023199238327443,0.699101924478579,425.8533357028887,336.83766235613274,71.4396576776276,22.290243354824444,3,4
14.784324973761812,1.1378659470795551,731.5721871419295,194.12486260240235,53.52280700862992,22.259004736179836,8,3
18.395020719185133,0.38771786037020495,421.2970516734913,294.01101746335706,68.98446513042875,31.351079171703205,0,3
8.664720157838843,0.571262598383863,477.4884223067245,124.18165963045521,66.84063171690158,33.47033091984421,11,5
8.678744578091607,1.1881440659119722,464.00486937552364,225.56991702392415,61.1195017075828,29.14620182336274,7,4
7.509434346581796,1.0578436833184741,1039.5692995543545,430.8583254997649,63.092640292850774,30.191496051386096,0,5
16.872006247990594,0.9968341782566414,918.9372226020851,353.4515244955339,62.996401597317416,23.7275649124608,3,2
14.124730179110841,1.3011189204479654,795.4359718827229,202.80681347067224,55.11954654815483,33.51292813903816,11,3
14.976014545355657,0.6703815434327904,861.8293094388596,72.72071012223299,75.14900296770712,32.801446843484364,11,5
24.757857725951553,1.3958528180059773,533.2638411964213,393.98505347711017,67.22748688286747,26.505055011980126,0,1
16.98198650205505,0.4689639650857004,1079.1100741449304,484.30948197124735,56.03780789145875,34.95869020324959,10,2
10.58496280111851,1.333290557548757,977.7476686189895,230.929972530657,66.41791940387994,30.353979071578454,4,3
9.294890048167147,0.27302760224633804,757.9301489155075,113.13862790252503,71.83650579201468,24.821975191370676,3,5
21.103175312330514,0.6154172910891265,846.0494915796286,237.6851842159107,62.75329344952141,22.577773371660268,8,2
8.401956656652201,1.342926871467444,1190.5923292766906,217.52596483030007,59.81255458514106,22.89356859964101,10,4
18.41469576820208,0.47778157686208755,815.9127285215254,374.66213636196346,65.07625221389297,23.908369902857608,2,5
23.323020536288027,0.5366950039935958,841.1116709505148,350.01853771506103,58.592244023738964,31.019232465086485,14,2
8.200607591809895,1.7823823126522884,913.0567574237087,117.86290253429394,76.28229787844332,30.96606957579118,7,4
8.010156989969481,1.1070464487659755,1039.1339886457488,149.0431858903389,72.55728913537702,21.101202629106428,2,4
10.260504657691346,0.1638027688547286,492.18957549003744,229.10134861743637,59.9325219183352,32.819686646310274,5,4
9.20781480434462,1.5438327783519719,549.5147231906741,101.3972783925941,52.89848888113226,30.23133689025502,5,1
17.087357109691524,0.9353469591984463,809.5408195049449,66.11772929464334,53.20470033183122,24.65174705258649,0,3
22.169847525484276,1.3725692672981615,872.9444617553218,237.50721165106054,54.68779509866658,29.940536716794853,4,1
17.22221985641101,1.1019271176901266,971.4382178632885,495.4234240895826,72.10427171635907,23.64489328189692,14,3
9.344762814424886,0.3152861822174945,611.7986942207733,463.8982183465457,53.61542967181204,27.379449734590874,10,3
15.986160236113466,1.686023228986959,476.48174705506455,222.58076021999486,69.70970823518087,20.334743346963513,1,4
11.012189849330088,1.7939823172631093,1178.7696847727534,166.16530749042892,66.9338138634787,26.599054426146225,15,4
8.116081449988581,0.24024403394569804,621.8127595511453,487.0888527995944,65.88426762302423,27.05842409099823,2,3
16.5094133531284,0.15372262053526564,1184.756124827657,318.46550803593937,76.94479401530236,33.547124669175645,12,2
5.1833105277121145,1.0681015678946426,683.9174881293154,187.8211130895234,51.45816738072177,20.577855192452756,7,4
23.705687530047438,0.17168958900506032,754.3681923160793,328.13137509283814,77.68686066670044,20.370061961789066,2,3
22.849381879040234,0.30970072556616524,743.7550989421097,71.46608421080711,68.06559832677794,29.85380533979008,4,3
21.828960511661204,0.8304524090668027,508.8968587908776,455.7289564518319,64.71260753223234,21.645797316242025,9,3
9.390171804364314,1.9594614862725441,461.75726877821734,68.6604585331456,63.65908771324669,27.02529775168629,15,5
7.952018904388199,0.13489886199386233,724.6318090796332,442.516961751587,62.0535384023783,26.7054644507953,8,4
18.904593114954714,1.8393827336491326,620.2081633900158,288.14652409951634,70.10691397635122,27.442277190009133,4,3
5.225477766920443,0.8386109279269799,1064.276979336379,396.18779732626734,63.12770677117925,32.07599381884894,14,4
19.717717638007514,1.6844261842953172,802.3303779849207,377.47473922000495,54.69543856472245,23.60432628595847,6,2
5.069588499684567,1.2911109082111103,944.6454964566963,268.55749568959675,66.75675248384792,30.87567151518514,12,4
15.902984162577788,1.5202963282752833,405.091119834889,155.80062669567758,54.75818270510083,32.134308762875115,8,3
17.077071990497608,1.5827744500896277,1190.040842221213,80.41765896659587,76.06964947055492,24.413697141185803,4,3
6.56050876351131,1.856157906734699,733.7440080131404,62.69493075761076,67.28434088803267,24.532512301341267,13,2
18.10880958026239,0.24976243490762728,1058.8760870545666,317.01545210605497,70.33901925694886,27.801220103214835,3,2
20.71401713558021,1.9371643860836343,976.3647006890302,492.77464692655354,52.73516257305969,27.710593665347993,2,1
24.199382524337082,0.11134347918676582,677.367370454214,357.7159132533354,51.948797071682044,20.281645623200344,0,2
14.084384135698242,0.10754639309278022,513.2995726864656,433.56361491782934,74.62902567746005,30.251682667518665,11,4
18.050638124337127,1.6389400000294319,505.4125601617171,187.48755369889076,79.67176809116957,33.686528000178704,15,5
15.074161335613978,1.6972388443432265,935.922726202406,291.39160135884265,61.160514626582305,26.070039471066888,12,3
