NH3 (ppm),H2S (ppm),eCO2 (ppm),TVOC (ppb),Humidity (%),Temperature (°C),Motion Events (Last 1 Hour),User Rating
24.929168525040925,0.44004420468027117,843.6857603530345,180.53254939462622,79.12020694126278,27.294831528126547,3,4
8.905994718477492,1.5993490012059055,625.0664652736823,424.2791542753939,56.57676615830355,25.993718981043273,3,2
8.54529700980918,0.9086892545633154,486.23764360589234,274.8010753118327,72.58356738244649,27.895736732134285,7,5
23.655524573476296,1.4571603568342324,796.2600655469685,160.6543850258289,63.98816756766353,33.430644503948585,12,3
7.865113801790791,0.6256009471942751,910.605770119148,211.64665687494542,66.33651620703357,27.462926215339564,4,3
8.852010505741106,1.777786287831725,461.7809651492496,256.9578396141421,60.9021557200248,30.934148367128138,5,5
14.210416607960033,1.3683622986554913,1037.3663817246743,124.59832587553925,79.73751213349522,32.208048388883626,14,5
15.86068085526069,1.96503891174008,889.6982901342249,289.8799729425391,53.47752054051263,33.60307760127555,1,1
9.716258597005877,0.4683954876730644,421.03467002858,498.10733418897695,64.59970766550997,20.13362637998415,6,4
17.19387138748077,1.616327856684141,577.4979831625508,229.57071228909479,78.1646179834521,34.85373073241081,10,4
23.256432995432487,0.1869765213372459,901.376968264675,499.91818083302053,67.70601885472752,30.100376443393984,10,2
24.56395053908157,0.7551913531376975,625.105846746133,198.7394425430352,69.99928674208043,27.19837096037861,1,3
24.634094955263954,0.9349030769305021,1144.2857268354178,225.99345724620278,53.294705956998605,25.36920001452213,13,3
14.138687831118359,1.9112651567794585,1064.2707455030481,359.5981006629128,60.70878813520139,21.039851776470744,7,3
19.796211851294338,1.525498790941557,590.2807363173387,377.01134361312194,63.902094009665475,26.58096985023714,2,2
23.367323011744926,0.6607024240983865,427.5286004216969,130.50427521802385,75.67281361182266,30.033710406533853,3,4
8.28079894152826,1.0639579904183558,800.5104424117583,381.8365570282,64.63651881714668,25.669103479844196,7,3
16.223107917581885,1.7869669539075006,959.0129899148827,177.43227202611257,67.68961484019593,22.320948285156902,7,3
5.303817259280121,0.17394027997428613,479.2424558061217,250.77562939811185,57.38038372365481,34.31381731211653,9,4
16.326169999204154,0.6131545778917554,1020.4693511624307,123.58262569453318,52.89162582411491,29.366324136779234,5,2
23.143900614116596,0.11456848457541215,603.2413582896623,258.5850365617125,68.0291847519198,21.7075795700399,1,3
23.95824706598392,1.9577383653625884,1151.3106870664064,197.30328303456093,60.795884515394846,21.83769901221035,9,3
16.147511857526858,1.048150096375331,775.5335384459506,480.8826502009022,60.19757464835843,32.30730930673343,2,1
22.428853635933407,0.4352616654732342,731.7139205032278,496.30418378997155,68.33498176254874,22.5022361524031,6,4
20.8696670882723,0.8653418265240737,540.7662708868745,394.18576635599055,75.40914724409123,20.082538304682995,0,4
20.046676205723266,0.41325414515865455,818.5124951269142,437.3117140296382,78.50337648950813,27.522173370407046,0,2
12.98474503614642,0.7036614180357502,450.7648223574548,273.5204334165063,60.809596344347085,33.85208239415811,13,4
7.814867267823065,0.12637991602491738,506.6625050502574,89.04516756787802,77.33537464494843,22.87377225348441,5,5
13.049722319803436,0.43567420741210305,795.2077085142232,474.212607982432,75.56864308459123,29.42614832926482,9,4
18.44740462453228,0.556784720687931,431.98245146783165,184.01132544148518,71.78814507956874,33.343099300688635,15,1
15.279330250452912,1.950272406952717,1029.896277130406,250.75429236683132,53.922362145680744,34.177600232054836,15,2
15.253512506866638,0.13775070551491456,1002.0490916002126,445.79815581298607,61.8234033750404,29.056654845845028,8,2
24.52826527418381,1.6675618085604071,1073.6034771868992,236.12157880305114,79.07206344469853,27.84606582832052,12,3
23.024480459555786,0.411100902569001,1130.4917666983406,240.1720700993573,57.373708492577464,26.000241354995506,0,3
15.793055127289295,1.647497555472067,808.1869326080389,172.56653849159122,76.04759280860135,22.43400136937697,11,5
8.117377117589173,0.5975679209149777,491.4958692565814,284.3367585250193,69.1052096967205,30.537596980026564,8,4
15.622668938743796,0.7404787541845512,577.9436445092643,464.36763538472985,75.01386701222111,32.7539966059894,10,3
13.655390230890534,1.5562159920248944,676.4638539156131,202.5193663690118,53.67788702933598,29.83045356651076,12,3
17.819269479803783,1.8705368711581771,1164.0887969828818,404.3064009974963,65.45942662737745,26.779921116822898,14,2
14.203407625353044,1.8184044002627895,1033.6859059031776,240.0424554907614,55.569469944793624,34.32801286662488,9,2
5.1901240483621125,1.5717293498954277,470.5602563885542,65.53337303048025,63.98435326699231,25.528566254489423,14,5
17.806499387806813,0.9520762533035635,1122.4444700996523,445.6181172225342,72.07587031849648,24.38224788073839,3,2
18.055904052485324,1.8102928424155509,1108.2815657588903,269.68256990361806,54.41851149398908,31.38603543543195,15,2
22.634130351563968,1.9446708946640106,995.7777017396312,155.7827909264734,64.41744167775897,23.19005412340039,13,3
7.9430039883171695,1.1066055269621857,831.8427123669115,172.2982157103434,60.2784877710245,33.1371881794617,9,2
