NH3 (ppm),H2S (ppm),eCO2 (ppm),TVOC (ppb),Humidity (%),Temperature (°C),Motion Events (Last 1 Hour),User Rating
7.729046482437607,0.7424423548274001,574.3506045271006,266.8264826106431,56.82892098732862,22.170502605366,10,3
5.017539683638253,0.6197802931362658,469.7184284770491,357.7070461989679,60.57329192971033,25.458890684269722,8,4
17.874682939903167,0.23825402130421253,879.3131691865615,405.6603686554567,77.1155382902574,32.65199052542938,11,3
20.140962293972507,1.901666664534806,640.7020506339059,115.28422488194644,56.287087910186806,28.04208985259906,10,2
19.988040637186238,0.3223914824090016,489.1050124078106,413.7366108761472,62.490497282558415,27.75854275361889,11,3
17.04300445105811,1.552256075188118,802.6368906771572,336.29781737205093,51.821881670537714,28.301509156894046,14,2
17.575506920427703,0.2318362308758967,568.3696601351323,374.23586278476694,57.557044640346135,25.77727276202753,9,3
14.852382619427837,0.2804259159930673,811.2776244967912,269.5682329823579,53.94502999168675,20.10761331169987,4,3
23.28335103555622,0.197663631496937,589.9300103544633,123.30692380601651,72.9611338337386,21.948765884606026,0,4
13.36663995778282,0.705773032500737,1004.8295510304479,204.37871551036514,76.75669323540679,27.94769899713846,15,5
16.11890313047298,1.0767515541518473,587.9554440162292,273.4343105541237,74.59696467710837,31.835919480622252,4,3
17.496864218674066,1.3940944651682998,846.9519598483648,422.326166984416,75.54239095804249,28.60897099935176,8,3
19.255960797343782,0.1263214096815522,965.0478568810828,394.48791431990094,75.8310435887779,28.52106605527385,15,4
6.651462071026339,1.0740118306496773,494.47025359849465,261.60468912424756,55.075873021271896,23.059220323890155,14,5
10.44714475836664,0.2206404130166214,517.7855322353738,434.8164084074314,65.93556588736192,20.907085584489465,13,5
24.391347926647676,1.126941185751088,677.7998410618452,473.71269391106904,78.55451316868039,32.374052693813525,5,2
19.254610121217098,1.7790164770968364,921.0859696083546,248.5538023116457,68.42100731405543,29.921434853458024,7,2
21.58729067184856,1.808568220403906,730.8211023921883,495.18192550409555,57.652203563980905,26.868675393975124,9,1
18.711925843795452,1.779441860866325,446.20019275476557,319.78362292413556,54.32690780378059,25.884808406445067,8,2
24.33559050465313,0.27426506035879084,426.07442145297927,111.35559191239881,73.06581277729443,21.406605609829334,0,4
19.345826715760452,0.4712997879656222,521.3202579818216,460.02898937197386,77.72032504994331,30.64204002276896,3,3
20.426462864337,1.2410970869323936,686.3568211827953,202.3137895176308,74.02696305836076,21.648891308147274,15,5
10.191528985500984,1.2358196720034547,859.312477308775,376.63024392120707,62.22911435576505,22.9843038792053,5,3
9.544576379311058,0.9467748304548399,821.2285964908933,492.8509696533407,58.49483255405634,26.7817849154184,3,2
18.248258252927656,0.4469561789914108,886.8352529654778,275.36172787473936,57.01478961833924,30.033247659479517,9,3
23.505653402967916,0.8795277990024327,1191.0889690987165,353.25650463855516,58.982019092827116,28.295969280648066,13,2
12.905849959013434,1.5272348989544875,629.4781555524376,480.83934699068976,65.9191923979182,31.339895959110777,3,2
9.392204320039566,0.4880129157695925,935.89048045279,404.3434320692918,77.33395406460018,23.16697890889277,13,2
19.0222177263314,1.465881478335831,1144.1880634829183,412.8488263419921,58.52663917120829,34.215946647091,14,2
7.088241714577439,1.0932940506891224,630.4656934370772,273.83995695070405,61.3751754227452,23.887151457708086,2,4
18.81875476204932,0.7404451449922622,732.0245303649456,367.81084867413153,65.58712292134244,31.175927888022873,13,2
24.388002251323734,0.7503189266147664,513.0641105201887,366.1024272476363,54.140518261295405,22.09380812693525,5,2
17.323581632140154,0.7641827737588653,412.3282926473687,310.11661726074317,61.031975747432746,24.90526816779626,6,3
21.914106024806934,0.5895543201553498,1106.2624829253464,128.7135525147287,59.736446187417485,29.312743081983612,6,2
15.900168314478812,0.3958093964236242,1056.2640331265752,311.8620966982933,54.109134538657926,34.29444412401655,13,2
17.278432844966396,0.9069301951912121,1041.6362907664,493.88333765163503,54.05876382915994,26.170170422039128,2,2
15.34235861713839,0.4710547350704982,1117.9345905808086,353.2842105979807,70.57035746289785,23.886195606521767,5,3
20.603112118659446,0.49260101544049706,666.8113284116291,489.5140508910678,59.76933705497016,22.12469615996588,2,3
6.530924492987498,1.13331662546787,734.8316911144314,135.85149928262143,60.74924076360847,30.628436438385748,0,3
18.85363697778019,0.2515870688579654,819.2624112156059,452.79428713849006,67.15540376872296,30.428691109928263,9,4
7.3788265370767325,1.3702207527813688,466.2719030225614,70.83075746764088,79.84819402921471,22.31962491997076,8,5
12.059349731240044,0.26063765856250315,770.2619132978388,199.31120344882254,64.76582733079492,27.80407102509208,10,4
18.599144288900025,0.7835464235184225,844.4861208064634,246.6293516864528,58.87643328319894,25.151224425462612,7,3
24.827274503867002,0.15977345062349083,746.1527551557379,192.2709859776698,65.0766805700303,20.084525637954535,13,4
12.199976188795459,1.2657212910105546,950.1812640984033,395.31163074333386,73.48071909179083,26.027656274504544,10,4
14.689780085914666,0.35839066076371984,877.7408029949495,338.2877897155021,72.886463931775,34.875349737177075,8,1
22.124284185065047,1.900022469658814,561.8874849437068,194.8833986923566,58.83212976849818,31.292075845971603,2,3
6.52700380822348,1.4510795307976638,671.1645974212092,347.5683468475439,58.66967885757562,20.968948291393797,4,3
21.6413195096418,1.9642789469202382,702.8291101548904,187.10318986359584,76.65587663717568,20.27907360860413,5,4
11.751215608443129,0.625115076302191,788.6856829178062,347.5644333127927,64.55185743554517,32.59479114353878,9,4
24.26952343108744,0.8297603976582536,739.555724917047,396.18605708463525,79.60332930114048,31.762862993062033,3,2
19.38480374671488,0.7096909617060347,663.1171792377346,386.538741161651,70.13860063933367,20.446546529418494,5,3
19.67743841992527,0.7279346953982903,1158.748108206809,343.72447513759,73.03354245267022,34.893605733335136,10,2
18.904729084899817,0.1904986023377665,424.29019987436806,97.43442331012909,61.28748892787887,21.059072171202637,0,1
13.719349495674848,1.5350073801448192,939.8936376340747,499.2997920388066,71.52329478320094,23.645662741988012,1,2
16.83459793389003,0.5326313175873282,1034.5662107453934,371.80006532953524,74.76987441241455,21.808603385145922,10,4
18.069186423276722,0.5450455303951743,752.9987901304634,281.13936759067275,60.91754788981487,31.047856698257057,2,2
8.239489791170866,0.37135190758363934,963.1613407138648,384.08945178997857,65.91442899584209,28.012780958185715,9,4
7.899558908535136,1.2042925494765904,1090.628780780087,210.1482627300334,66.96053931657886,29.580038656601765,12,4
5.263236486731735,0.9235639689288963,595.3959871324787,212.26875071366652,63.18197835633933,26.484467550715834,1,4
